t,x,y,vx,vy
8.1,243.0,83.29284675000002,30.0,-29.433864999999997
8.108333333333333,243.24999999999997,83.04722403298615,30.0,-29.515587083333315
8.116666666666667,243.5,82.80092029861117,30.0,-29.597309166666662
8.125,243.75,82.55393554687504,30.0,-29.679031249999994
8.133333333333333,244.0,82.3062697777778,30.0,-29.760753333333327
8.141666666666667,244.25000000000003,82.0579229913194,30.0,-29.842475416666673
8.15,244.5,81.80889518749996,30.0,-29.924197500000005
8.158333333333333,244.75,81.55918636631952,30.0,-30.005919583333323
8.166666666666666,244.99999999999997,81.30879652777782,30.0,-30.087641666666656
8.175,245.25000000000003,81.057725671875,30.0,-30.169363750000002
8.183333333333334,245.5,80.80597379861109,30.0,-30.251085833333335
8.191666666666666,245.75,80.55354090798613,30.0,-30.332807916666653
8.2,245.99999999999997,80.30042700000001,30.0,-30.414529999999985
8.208333333333334,246.25000000000003,80.04663207465279,30.0,-30.49625208333333
8.216666666666667,246.5,79.79215613194441,30.0,-30.577974166666664
8.225,246.75,79.53699917187504,30.0,-30.659696249999996
8.233333333333333,246.99999999999997,79.28116119444451,30.0,-30.741418333333314
8.241666666666667,247.25,79.02464219965282,30.0,-30.82314041666666
8.25,247.5,78.76744218750002,30.0,-30.904862499999993
8.258333333333333,247.75,78.50956115798613,30.0,-30.986584583333325
8.266666666666667,248.00000000000003,78.25099911111107,30.0,-31.068306666666672
8.275,248.25,77.99175604687497,30.0,-31.150028750000004
8.283333333333333,248.5,77.73183196527782,30.0,-31.231750833333322
8.291666666666666,248.74999999999997,77.47122686631951,30.0,-31.313472916666655
8.3,249.00000000000003,77.20994075000004,30.0,-31.395195
8.308333333333334,249.25,76.94797361631947,30.0,-31.476917083333333
8.316666666666666,249.5,76.6853254652778,30.0,-31.558639166666666
8.325,249.74999999999997,76.42199629687502,30.0,-31.640361249999984
8.333333333333334,250.00000000000003,76.15798611111114,30.0,-31.72208333333333
8.341666666666667,250.25,75.8932949079861,30.0,-31.803805416666663
8.35,250.5,75.62792268750002,30.0,-31.885527499999995
8.358333333333333,250.74999999999997,75.36186944965277,30.0,-31.967249583333327
8.366666666666667,251.0,75.09513519444448,30.0,-32.04897166666666
8.375,251.25,74.82771992187503,30.0,-32.13069374999999
8.383333333333333,251.5,74.55962363194448,30.0,-32.212415833333324
8.391666666666667,251.75000000000003,74.29084632465276,30.0,-32.29413791666667
8.4,252.0,74.02138799999994,30.0,-32.37586
8.408333333333333,252.25,73.7512486579862,30.0,-32.45758208333332
8.416666666666666,252.49999999999997,73.48042829861117,30.0,-32.53930416666665
8.425,252.75000000000003,73.20892692187505,30.0,-32.62102625
8.433333333333334,253.0,72.93674452777782,30.0,-32.70274833333333
8.441666666666666,253.25,72.66388111631943,30.0,-32.784470416666665
8.45,253.49999999999997,72.39033668750005,30.0,-32.86619249999998
8.458333333333334,253.75000000000003,72.11611124131946,30.0,-32.94791458333333
8.466666666666667,254.0,71.84120477777776,30.0,-33.02963666666666
8.475,254.25,71.56561729687502,30.0,-33.111358749999994
8.483333333333333,254.49999999999997,71.28934879861112,30.0,-33.193080833333326
8.491666666666667,254.75,71.01239928298611,30.0,-33.27480291666667
8.5,255.0,70.73476875000006,30.0,-33.35652499999999
8.508333333333333,255.25,70.45645719965279,30.0,-33.43824708333332
8.516666666666667,255.50000000000003,70.17746463194442,30.0,-33.51996916666667
8.525,255.75,69.897791046875,30.0,-33.60169125
8.533333333333333,256.0,69.61743644444448,30.0,-33.683413333333334
8.541666666666666,256.25,69.33640082465286,30.0,-33.76513541666665
8.55,256.5,69.05468418750002,30.0,-33.8468575
8.558333333333334,256.75,68.77228653298613,30.0,-33.92857958333333
8.566666666666666,257.0,68.48920786111114,30.0,-34.01030166666666
8.575,257.25,68.20544817187505,30.0,-34.09202374999998
8.583333333333334,257.5,67.9210074652778,30.0,-34.17374583333333
8.591666666666667,257.75,67.63588574131944,30.0,-34.25546791666666
8.6,258.0,67.35008300000004,30.0,-34.33718999999999
8.608333333333333,258.25,67.06359924131948,30.0,-34.418912083333325
8.616666666666667,258.5,66.77643446527776,30.0,-34.50063416666667
8.625,258.75,66.48858867187505,30.0,-34.58235624999999
8.633333333333333,259.0,66.20006186111112,30.0,-34.66407833333332
8.641666666666667,259.25,65.9108540329861,30.0,-34.74580041666667
8.65,259.5,65.62096518749996,30.0,-34.8275225
8.658333333333333,259.75,65.33039532465278,30.0,-34.90924458333333
8.666666666666666,260.0,65.0391444444445,30.0,-34.99096666666665
8.675,260.25,64.74721254687506,30.0,-35.07268875
8.683333333333334,260.5,64.45459963194446,30.0,-35.15441083333333
8.691666666666666,260.75,64.16130569965281,30.0,-35.23613291666666
8.7,261.0,63.86733075000001,30.0,-35.317854999999994
8.708333333333334,261.25,63.5726747829861,30.0,-35.39957708333334
8.716666666666667,261.5,63.27733779861114,30.0,-35.48129916666666
8.725,261.75,62.98131979687503,30.0,-35.56302124999999
8.733333333333333,262.0,62.68462077777781,30.0,-35.644743333333324
8.741666666666667,262.25,62.38724074131943,30.0,-35.72646541666667
8.75,262.5,62.089179687500064,30.0,-35.80818749999999
8.758333333333333,262.75,61.79043761631948,30.0,-35.88990958333332
8.766666666666667,263.0,61.49101452777779,30.0,-35.97163166666667
8.775,263.25,61.190910421875,30.0,-36.05335375
8.783333333333333,263.5,60.89012529861117,30.0,-36.13507583333333
8.791666666666666,263.75,60.58865915798617,30.0,-36.21679791666665
8.8,264.0,60.286512000000016,30.0,-36.298519999999996
8.808333333333334,264.25,59.983683824652815,30.0,-36.38024208333333
8.816666666666666,264.5,59.68017463194445,30.0,-36.46196416666666
8.825,264.75,59.37598442187499,30.0,-36.54368624999999
8.833333333333334,265.0,59.07111319444442,30.0,-36.62540833333334
8.841666666666667,265.25,58.76556094965281,30.0,-36.70713041666666
8.85,265.5,58.459327687500036,30.0,-36.78885249999999
8.858333333333333,265.75,58.15241340798616,30.0,-36.87057458333332
8.866666666666667,266.0,57.844818111111124,30.0,-36.95229666666667
8.875,266.25,57.536541796874985,30.0,-37.03401875
8.883333333333333,266.5,57.2275844652778,30.0,-37.11574083333332
8.891666666666667,266.75,56.917946116319456,30.0,-37.197462916666666
8.9,267.0,56.60762675000001,30.0,-37.279185
8.908333333333333,267.25,56.29662636631946,30.0,-37.36090708333333
8.916666666666666,267.5,55.98494496527786,30.0,-37.44262916666665
8.925,267.75,55.67258254687505,30.0,-37.524351249999995
8.933333333333334,268.0,55.35953911111113,30.0,-37.60607333333333
8.941666666666666,268.25,55.045814657986114,30.0,-37.68779541666666
8.95,268.5,54.73140918749999,30.0,-37.76951749999999
8.958333333333334,268.75,54.41632269965277,30.0,-37.85123958333334
8.966666666666667,269.0,54.10055519444444,30.0,-37.93296166666666
8.975,269.25,53.784106671875065,30.0,-38.01468374999999
8.983333333333333,269.5,53.466977131944475,30.0,-38.09640583333332
8.991666666666667,269.75,53.14916657465278,30.0,-38.17812791666667
9.0,270.0,52.830674999999985,30.0,-38.25985
9.008333333333333,270.25,52.51150240798614,30.0,-38.34157208333332
9.016666666666667,270.5,52.19164879861114,30.0,-38.423294166666665
9.025,270.75,51.87111417187498,30.0,-38.50501625
9.033333333333333,271.0,51.54989852777783,30.0,-38.58673833333333
9.041666666666666,271.25,51.22800186631946,30.0,-38.66846041666666
9.05,271.5,50.90542418749999,30.0,-38.75018250000001
9.058333333333334,271.75,50.58216549131947,30.0,-38.831904583333326
9.066666666666666,272.0,50.258225777777795,30.0,-38.91362666666666
9.075,272.25,49.933605046875016,30.0,-38.99534874999999
9.083333333333334,272.5,49.60830329861108,30.0,-39.07707083333334
9.091666666666667,272.75,49.28232053298615,30.0,-39.158792916666656
9.1,273.0,48.95565675000006,30.0,-39.24051499999999
9.108333333333333,273.25,48.62831194965281,30.0,-39.32223708333332
9.116666666666667,273.5,48.30028613194446,30.0,-39.40395916666667
9.125,273.75,47.97157929687501,30.0,-39.48568125
9.133333333333333,274.0,47.64219144444451,30.0,-39.56740333333332
9.141666666666667,274.25,47.31212257465279,30.0,-39.649125416666664
9.15,274.5,46.98137268750003,30.0,-39.730847499999996
